ds,yhat,yhat_lower,yhat_upper
2005-02-22 02:00:00,35131.2418783692,28169.730939810317,41980.35710753047
2005-02-22 03:00:00,35137.712878315695,28086.972511941844,41789.35638019463
2005-02-22 04:00:00,35139.69012532927,28980.347459184355,42132.644310287484
2005-02-22 05:00:00,35137.6559957814,28108.781671808007,41688.12147395949
2005-02-22 06:00:00,35132.09965955848,28657.324236120672,41567.22657778527
2005-02-22 07:00:00,35123.511252457974,28400.011257088394,41489.14937228886
2005-02-22 08:00:00,35112.376235973454,28006.250103083872,41475.64768880264
2005-02-22 09:00:00,35099.17000816619,28632.406147373833,41984.35472885369
2005-02-22 10:00:00,35084.35282514317,28821.98058711721,41504.567458294136
2005-02-22 11:00:00,35068.36508783293,27907.304606775768,41722.086554672
2005-02-22 12:00:00,35051.62304321023,28514.516771065824,42168.02784991961
2005-02-22 13:00:00,35034.51494309756,28142.43525441153,41176.6091728637
2005-02-22 14:00:00,35017.397697153654,28363.980439395546,41688.0983053641
2005-02-22 15:00:00,35000.594049696294,28517.974776868574,42217.116834692344
2005-02-22 16:00:00,34984.39030285738,28281.317552201486,41016.40909324552
2005-02-22 17:00:00,34969.03460108237,27766.944254191807,42040.43466756146
2005-02-22 18:00:00,34954.73578452361,28250.555760002346,41761.30544613793
2005-02-22 19:00:00,34941.66281127789,28544.722445263753,41320.10965157457
2005-02-22 20:00:00,34929.94474101805,28219.250315735208,41440.775677994265
2005-02-22 21:00:00,34919.67126526135,28294.369943477777,41596.58940873115
2005-02-22 22:00:00,34910.89376253612,27836.785940432674,41558.57229524546
2005-02-22 23:00:00,34903.62685006935,28633.00612358546,41809.66310910763
2005-02-23 00:00:00,34897.85039743007,28376.701407200606,41424.81857196229
2005-02-23 01:00:00,34893.51196186885,28135.824943564283,41175.41988084943
2005-02-23 02:00:00,34890.52960009809,28458.277097398735,41529.83651456959
2005-02-23 03:00:00,34888.79500670645,28494.463146000504,41487.977228907985
2005-02-23 04:00:00,34888.176925828535,28391.306963866653,41562.297768024226
2005-02-23 05:00:00,34888.524779641986,28116.68499598174,42086.62033611421
2005-02-23 06:00:00,34889.672455129315,27863.960589516544,41668.228706881724
2005-02-23 07:00:00,34891.442189188005,28714.99150056078,41412.24787844606
2005-02-23 08:00:00,34893.64849161685,28498.204728826084,41429.463616743116
2005-02-23 09:00:00,34896.10204582141,27886.932395947257,41708.02952173281
2005-02-23 10:00:00,34898.61352819426,28163.732860926335,41549.57330796154
2005-02-23 11:00:00,34900.99728900394,27969.25808475573,41020.27441374505
2005-02-23 12:00:00,34903.07484039013,27949.487125474654,41782.33422895915
2005-02-23 13:00:00,34904.67810037126,28269.33016224228,41668.27011455943
2005-02-23 14:00:00,34905.652345964314,28055.521874138754,41946.07105936639
2005-02-23 15:00:00,34905.85883318721,28286.74214103625,41423.86530797101
2005-02-23 16:00:00,34905.177047022786,27929.745679399388,41722.82318195821
2005-02-23 17:00:00,34903.50655017734,28142.568111686738,41149.17897021725
2005-02-23 18:00:00,34900.7684056626,28276.026768238244,41766.622772871124
2005-02-23 19:00:00,34896.9061547194,28349.166408391266,42029.80467237602
2005-02-23 20:00:00,34891.88633834692,28473.432808118952,41672.54442410548
2005-02-23 21:00:00,34885.69855758223,28385.623065936557,41864.679915223925
2005-02-23 22:00:00,34878.35507460155,28154.621276582366,41356.5467316159
2005-02-23 23:00:00,34869.889963613154,28358.53749439244,41851.43631078646
2005-02-24 00:00:00,34860.35782725842,28164.587511710437,41667.50949649484
2005-02-24 01:00:00,34849.83210076147,28122.918417699297,41764.35737851949
2005-02-24 02:00:00,34838.40297228375,28405.44874210335,41614.15385169404
2005-02-24 03:00:00,34826.17495375497,28658.726685713173,41441.74895765864
2005-02-24 04:00:00,34813.26414175642,27922.72066893666,41551.14221160566
2005-02-24 05:00:00,34799.7952128549,28430.646923240525,41486.47741929367
2005-02-24 06:00:00,34785.89820191636,28137.020537689714,41467.48135402467
2005-02-24 07:00:00,34771.705115420584,28392.303180480605,41648.30640005685
2005-02-24 08:00:00,34757.34643460761,28203.792555828546,41348.571145237125
2005-02-24 09:00:00,34742.947565221766,27873.511295792665,41341.89834053467
2005-02-24 10:00:00,34728.625291917946,27758.993134742235,41704.319871262225
2005-02-24 11:00:00,34714.484295728755,27939.9179850186,41993.16772765224
2005-02-24 12:00:00,34700.61379267555,28265.925539786727,41103.357094350096
2005-02-24 13:00:00,34687.08435027057,28178.203304096503,41733.060767005605
2005-02-24 14:00:00,34673.94493673426,28040.94432493198,41573.897730585886
2005-02-24 15:00:00,34661.22025493244,28465.21573672995,41696.529468838504
2005-02-24 16:00:00,34648.90840945625,27782.256516746107,41607.59909371345
2005-02-24 17:00:00,34636.9789510923,27769.826931341126,41646.53701224324
2005-02-24 18:00:00,34625.37133801744,28015.309864986015,40760.588673854974
2005-02-24 19:00:00,34613.9938475809,28307.698435986455,41539.57851715459
2005-02-24 20:00:00,34602.722966608795,27839.459675154012,41124.52099975897
2005-02-24 21:00:00,34591.403281691375,27772.56769370868,40889.39870161477
2005-02-24 22:00:00,34579.84788420594,27550.76394391903,41526.631068586146
2005-02-24 23:00:00,34567.83929776573,27536.163286226973,41290.27715842278
2005-02-25 00:00:00,34555.130928596875,27457.75133565933,41150.467336075024
2005-02-25 01:00:00,34541.44903204697,28104.505793154716,41022.17831798549
2005-02-25 02:00:00,34526.49518118372,27770.211074322346,41351.81464940627
2005-02-25 03:00:00,34509.94921626359,28296.29022153061,41213.680423771075
2005-02-25 04:00:00,34491.47264690349,28251.5292079882,40936.8604531866
2005-02-25 05:00:00,34470.71247214888,27704.428449030664,41465.345371480726
2005-02-25 06:00:00,34447.30537735009,27594.33276627242,41213.13804586524
2005-02-25 07:00:00,34420.88226094121,28076.012168862777,41380.09305907443
2005-02-25 08:00:00,34391.07303907232,27501.24898033497,41229.76730750681
2005-02-25 09:00:00,34357.511671246306,27534.204692290565,40996.08753026285
2005-02-25 10:00:00,34319.84134635871,27525.754861744896,40936.52765256502
2005-02-25 11:00:00,34277.71976523285,27152.761851849733,41506.127271353405
2005-02-25 12:00:00,34230.82445335911,27065.558864631443,41177.41055955708
2005-02-25 13:00:00,34178.8580360159,27329.649175899336,40920.37147773755
2005-02-25 14:00:00,34121.55340714111,27342.538502523777,41060.511854482385
2005-02-25 15:00:00,34058.67872357423,26629.68233915932,40322.34825464504
2005-02-25 16:00:00,33990.0421571679,27150.46241369095,40413.94026725423
2005-02-25 17:00:00,33915.496339331374,27489.43061943999,40608.06849419172
2005-02-25 18:00:00,33834.94243511375,26829.748087910146,40787.46659929129
2005-02-25 19:00:00,33748.33378759489,27472.670324909166,40359.09695659065
2005-02-25 20:00:00,33655.67907775438,27030.00566192418,40332.23271483272
2005-02-25 21:00:00,33557.04494990721,27358.184601372584,40033.59377274808
2005-02-25 22:00:00,33452.558058622504,26588.643671930065,40049.72312567672
2005-02-25 23:00:00,33342.40649948322,26705.757820947216,40457.45216717236
2005-02-26 00:00:00,33226.84059283362,26124.537964915173,39988.05794370203
2005-02-26 01:00:00,33106.17299700101,25905.088142683304,40029.807863048016
2005-02-26 02:00:00,32980.7781353349,25727.582439275608,39676.810454220424
2005-02-26 03:00:00,32851.09092927177,26157.47802485757,39550.1364468226
2005-02-26 04:00:00,32717.60483777675,26094.407454844935,39644.12966912517
2005-02-26 05:00:00,32580.86921189047,26007.984908692688,39429.441588408285
2005-02-26 06:00:00,32441.48598129052,25930.09628941994,38792.738568860485
2005-02-26 07:00:00,32300.1056976409,25203.025199721626,38966.80618411747
2005-02-26 08:00:00,32157.422967789415,25414.788844990588,38853.68856785891
2005-02-26 09:00:00,32014.171317064178,25181.608447383936,38889.75132656986
2005-02-26 10:00:00,31871.117530142008,25035.55635794714,38500.78784552928
2005-02-26 11:00:00,31729.05552372401,24865.751793367486,38329.09267592412
2005-02-26 12:00:00,31588.799811120676,24616.293502613324,37795.76280314471
2005-02-26 13:00:00,31451.17862419882,24639.145649115027,38438.48257326534
2005-02-26 14:00:00,31317.02676298533,25033.621668314063,37748.53753443414
2005-02-26 15:00:00,31187.17824685062,23747.395814661875,38003.158465249886
2005-02-26 16:00:00,31062.45884418714,24622.10512578701,37709.65526606679
2005-02-26 17:00:00,30943.678559837324,23875.60128215248,37453.01117804213
2005-02-26 18:00:00,30831.62416045019,23761.948398491542,37665.00537265702
2005-02-26 19:00:00,30727.051818287,24062.077439059736,37944.65183924363
2005-02-26 20:00:00,30630.679953491024,24130.32224192776,37822.193487254335
2005-02-26 21:00:00,30543.182352890093,23345.47714927137,37513.874927500154
2005-02-26 22:00:00,30465.18164123465,23928.176682490626,37136.721584785584
2005-02-26 23:00:00,30397.24317698924,23622.039149792745,37143.514878171445
2005-02-27 00:00:00,30339.869440841696,23533.051443224093,37191.81716134883
2005-02-27 01:00:00,30293.494979702496,23568.250533561702,37296.63715611706
2005-02-27 02:00:00,30258.481963373615,23410.37543573799,37186.249258756805
2005-02-27 03:00:00,30235.11640437826,23459.913266130825,36717.3964210767
2005-02-27 04:00:00,30223.605084370603,23680.974565993754,37255.25156117102
2005-02-27 05:00:00,30224.073222916795,23185.567609955975,36812.24511049714
2005-02-27 06:00:00,30236.562916300783,23428.15378705172,37027.540039008556
2005-02-27 07:00:00,30261.032365615298,23688.828213809276,37050.12458089883
2005-02-27 08:00:00,30297.355904726952,23711.48337485161,36788.54871920275
2005-02-27 09:00:00,30345.324829883535,23625.77176911112,37412.2623659281
2005-02-27 10:00:00,30404.649023944865,23548.13070635273,37242.80143017571
2005-02-27 11:00:00,30474.959359377048,23832.50336510604,37405.79099875972
2005-02-27 12:00:00,30555.810855621126,23635.35240511762,37240.55742458015
2005-02-27 13:00:00,30646.686558145255,23210.977806960782,36878.241974693694
2005-02-27 14:00:00,30747.00209846465,24071.574414220977,37771.88753264729
2005-02-27 15:00:00,30856.110886985793,24185.471147974124,37011.47094120786
2005-02-27 16:00:00,30973.309883724556,24016.537526972705,37548.86844253651
2005-02-27 17:00:00,31097.845885454215,24391.29960262616,37893.25333725224
2005-02-27 18:00:00,31228.92226240865,23843.90095878421,38410.29962659045
2005-02-27 19:00:00,31365.70607294404,24989.411890052994,37717.70169010445
2005-02-27 20:00:00,31507.33548037985,24771.833330117304,38283.85206444589
2005-02-27 21:00:00,31652.927393347076,25025.61115598135,38513.59084068411
2005-02-27 22:00:00,31801.58524881553,25292.54013781178,38545.25156978939
2005-02-27 23:00:00,31952.406855523514,24936.231810663565,38302.85693323639
2005-02-28 00:00:00,32104.49221547914,25483.890553147095,38829.840902681855
2005-02-28 01:00:00,32256.95124184861,25957.234896420545,38508.49538564587
2005-02-28 02:00:00,32408.91129289042,25780.894590475426,38649.275960246705
2005-02-28 03:00:00,32559.524444469003,25906.77417940287,39050.2658849639
2005-02-28 04:00:00,32707.974426940335,25889.796627932225,39292.088929596466
2005-02-28 05:00:00,32853.48315628874,26019.13563706084,39435.34966564754
2005-02-28 06:00:00,32995.31679478643,26147.076662192812,40522.735902571796
2005-02-28 07:00:00,33132.791281799764,25823.87315744413,39639.516901683724
2005-02-28 08:00:00,33265.277282210736,26229.64433315181,39267.75333140041
2005-02-28 09:00:00,33392.20450647666,26510.99661887789,39896.170730271806
2005-02-28 10:00:00,33513.0653642604,26940.734293486552,40172.27588810493
2005-02-28 11:00:00,33627.417921068816,27223.239773303812,40650.88452471866
2005-02-28 12:00:00,33734.88813574515,27049.85788239225,40860.79424920463
2005-02-28 13:00:00,33835.17136505754,26920.568836887327,40374.556909808656
2005-02-28 14:00:00,33928.033129836534,27027.8583710021,40818.78814574013
2005-02-28 15:00:00,34013.30914596393,26998.147891522323,40635.48463624689
2005-02-28 16:00:00,34090.90463164656,27497.114605955696,40462.888310668735
2005-02-28 17:00:00,34160.79291059998,27236.45692566912,41034.48750975961
2005-02-28 18:00:00,34223.013338715355,27953.33802219788,40814.01895381171
2005-02-28 19:00:00,34277.66858923027,27901.741916554656,40983.106882572705
2005-02-28 20:00:00,34324.92133834348,27390.819053611733,40873.17836718721
2005-02-28 21:00:00,34364.9903997154,28138.640143504108,40916.16328634799
2005-02-28 22:00:00,34398.14636205902,27975.432636817794,41314.310048772444
2005-02-28 23:00:00,34424.70678908341,27515.485631842454,41150.71363043838
2005-03-01 00:00:00,34445.03104532245,27737.512200985795,41352.451439876
2005-03-01 01:00:00,34459.51481503158,27598.896645917743,41657.53547720482
2005-03-01 02:00:00,34468.58438379984,27766.928624847737,40755.79377493189
2005-03-01 03:00:00,34472.690754428884,28043.798456377997,41441.75726893023
2005-03-01 04:00:00,34472.303669470864,27136.08465899939,40652.337054458716
2005-03-01 05:00:00,34467.905612813876,27701.036207266665,40965.33256192461
2005-03-01 06:00:00,34459.985861812194,28008.182419250003,40970.63165819657
2005-03-01 07:00:00,34449.03465968651,27318.088996644714,41315.75093652926
2005-03-01 08:00:00,34435.537575286566,27462.74160900092,41522.79494848908
2005-03-01 09:00:00,34419.97011397396,27193.229517933796,41245.22792228438
2005-03-01 10:00:00,34402.7926390875,27856.597529984017,41124.57840106118
2005-03-01 11:00:00,34384.44565871169,27762.33951995152,41339.16509128645
2005-03-01 12:00:00,34365.34552689877,27837.963456158854,40800.04258564929
2005-03-01 13:00:00,34345.88060246347,27750.755213572247,40327.142024958084
2005-03-01 14:00:00,34326.40790196584,27738.194709006846,41561.0251108239
2005-03-01 15:00:00,34307.25027652969,27107.931965147473,41321.37746937842
2005-03-01 16:00:00,34288.69413498677,28025.19522444732,41018.84955510542
2005-03-01 17:00:00,34270.987728381326,26907.36195730346,40642.37947385086
2005-03-01 18:00:00,34254.34000334414,27034.602843396835,41062.32886959524
2005-03-01 19:00:00,34238.92002433887,27919.471083520537,41010.994714843306
2005-03-01 20:00:00,34224.85695727337,27482.52158859313,41184.650168794426
2005-03-01 21:00:00,34212.24059977605,27488.443315746612,41069.24365659253
2005-03-01 22:00:00,34201.12243634292,27368.671603626626,40952.267648273446
2005-03-01 23:00:00,34191.5171900376,27537.18320446586,41044.58701995321
2005-03-02 00:00:00,34183.404836110894,27936.910131575336,41311.69326571103
2005-03-02 01:00:00,34176.733037349106,27798.934220234285,41111.33201123847
2005-03-02 02:00:00,34171.4199558373,26800.307859521836,40649.435670562096
2005-03-02 03:00:00,34167.357391376674,27514.657827471376,40815.594443054404
2005-03-02 04:00:00,34164.414193143806,27535.575291283418,41225.332391120966
2005-03-02 05:00:00,34162.439888185145,27468.613138466757,40852.83228013871
2005-03-02 06:00:00,34161.268468172144,27410.93008390127,40732.32823903227
2005-03-02 07:00:00,34160.7222745098,27159.800448819395,41030.33087698717
2005-03-02 08:00:00,34160.6159213018,27313.601563098207,41051.638744450414
2005-03-02 09:00:00,34160.76019607545,27452.12071871203,40758.594255951255
2005-03-02 10:00:00,34160.9658791355,27637.84064153666,40697.454680007446
2005-03-02 11:00:00,34161.04742446559,27706.482208638972,41459.87144585497
2005-03-02 12:00:00,34160.826447699175,27105.94370549252,40978.34709996932
2005-03-02 13:00:00,34160.13497013346,27827.1816208234,40868.1710467699
2005-03-02 14:00:00,34158.81837184163,27370.46976178679,40952.97813472314
2005-03-02 15:00:00,34156.738011669826,27935.279548910927,40617.50162177859
2005-03-02 16:00:00,34153.77347719504,27306.47398620518,40518.65184090637
2005-03-02 17:00:00,34149.82443347935,27289.932955325683,41415.46494619583
2005-03-02 18:00:00,34144.8120456459,27475.658818861357,40426.1872977104
2005-03-02 19:00:00,34138.679956797416,27542.581150158538,41073.450071970554
2005-03-02 20:00:00,34131.394809540594,27363.50631034428,41159.34421583676
2005-03-02 21:00:00,34122.946306260834,27771.397996125364,40950.46392201058
2005-03-02 22:00:00,34113.34681021662,27256.464880220617,41066.82489845325
2005-03-02 23:00:00,34102.630496427926,27147.907567694474,41120.46903838951
2005-03-03 00:00:00,34090.85206807418,27518.417822080515,40562.53025909158
2005-03-03 01:00:00,34078.0850606327,27487.928361844555,40567.575078038986
2005-03-03 02:00:00,34064.419762237834,27833.795814040674,40684.99982388454
2005-03-03 03:00:00,34049.96078449759,27170.3144684135,40915.23436239436
2005-03-03 04:00:00,34034.82432338192,27119.579256403762,40408.046412717194
2005-03-03 05:00:00,34019.135154533964,27919.34715542849,41006.16022664606
2005-03-03 06:00:00,34003.02341159738,27433.576492173906,40709.98638909673
2005-03-03 07:00:00,33986.62119951999,27538.039473827994,41113.864788367624
2005-03-03 08:00:00,33970.059097689715,27102.769935513064,40460.821154314304
2005-03-03 09:00:00,33953.462609680646,27324.773818351874,40212.71170827378
2005-03-03 10:00:00,33936.94861764464,27098.88315228157,41026.42364104156
2005-03-03 11:00:00,33920.62189979096,26838.4220775242,40418.19755719022
2005-03-03 12:00:00,33904.571768975926,27460.366778900607,40363.23143398606
2005-03-03 13:00:00,33888.86888920185,26933.66865727169,40237.652830297055
2005-03-03 14:00:00,33873.56232483907,26968.272693304913,40481.719188819414
2005-03-03 15:00:00,33858.67687454959,27013.69520481069,40314.638621769795
2005-03-03 16:00:00,33844.210738369075,27317.768714989666,40620.70326180652
2005-03-03 17:00:00,33830.133562165654,26983.895333554727,40731.97679149041
2005-03-03 18:00:00,33816.384898832854,27143.038907745173,40614.092575149116
2005-03-03 19:00:00,33802.87312006446,27101.062275775716,40625.22407321631
2005-03-03 20:00:00,33789.474806658676,26967.736686570242,39848.92349499316
2005-03-03 21:00:00,33776.034638799414,27684.33127434107,40587.86953015004
2005-03-03 22:00:00,33762.36580107153,27241.160364057418,40419.29706423717
2005-03-03 23:00:00,33748.250909908034,26583.087312083437,40224.11124563472
2005-03-04 00:00:00,33733.443463961055,26535.456373729852,40520.00275942525
2005-03-04 01:00:00,33717.66981060613,27442.231823880284,40594.63208960757
2005-03-04 02:00:00,33700.631614536156,26929.098954545192,39831.84348896836
2005-03-04 03:00:00,33682.00880722853,26772.888959822092,40830.51384532591
2005-03-04 04:00:00,33661.46298910069,26353.83334691927,40684.30979290795
2005-03-04 05:00:00,33638.64124959012,27143.837798386576,40328.701960381586
2005-03-04 06:00:00,33613.18036401167,27177.661460551935,40229.81651635671
2005-03-04 07:00:00,33584.71132035227,27278.664242803246,40181.01299835041
2005-03-04 08:00:00,33552.86412386776,26331.808654995955,39926.67415242115
2005-03-04 09:00:00,33517.272822744315,27002.477596050372,40256.636169432
2005-03-04 10:00:00,33477.58069411615,26853.07671639128,40444.88646460025
2005-03-04 11:00:00,33433.44552660452,26383.747935694148,40222.92290606763
2005-03-04 12:00:00,33384.54493304941,26272.9685787558,39690.28540613002
2005-03-04 13:00:00,33330.581625628096,26247.24705467589,39752.01734634492
2005-03-04 14:00:00,33271.2885847205,27013.467871866385,40064.140801267895
2005-03-04 15:00:00,33206.43405315254,26471.48894909038,40032.72702008613
2005-03-04 16:00:00,33135.826288287775,25938.38473120575,39910.41175446334
2005-03-04 17:00:00,33059.31800658369,26297.95244491142,39753.57578244601
2005-03-04 18:00:00,32976.81045766246,26125.769782526015,39387.18266740234
2005-03-04 19:00:00,32888.25706871095,26687.98320523,39765.49969855139
2005-03-04 20:00:00,32793.66660432451,26221.728498655404,39565.9858944721
2005-03-04 21:00:00,32693.105791948856,26026.578143743092,39296.61731368134
2005-03-04 22:00:00,32586.701368796366,25188.8855368267,39355.28440501705
2005-03-04 23:00:00,32474.641512596827,26024.34029650176,39086.794527238184
2005-03-05 00:00:00,32357.176625347263,25647.061503503017,39573.81785714111
2005-03-05 01:00:00,32234.6194465324,25281.019928302016,39029.463799398356
2005-03-05 02:00:00,32107.34448013389,25593.251781135932,38953.02276905163
2005-03-05 03:00:00,31975.786727729977,25589.710790779387,39077.275101238214
2005-03-05 04:00:00,31840.43972790212,25219.488722918017,38817.28420737176
2005-03-05 05:00:00,31701.852910807927,24734.08246603267,38529.6227580076
2005-03-05 06:00:00,31560.628284702736,24727.666110857277,38454.0132213998
2005-03-05 07:00:00,31417.41647931303,24912.76012069293,37966.944129818556
2005-03-05 08:00:00,31272.912179014755,24068.62121497884,37808.3313220285
2005-03-05 09:00:00,31127.848986136378,24239.441985009027,37715.89759899499
2005-03-05 10:00:00,30982.99376181562,24368.257235824276,38076.05821637159
2005-03-05 11:00:00,30839.140498680375,24043.395435634568,38214.19212882652
2005-03-05 12:00:00,30697.103785424923,23642.982159618783,37172.77531101295
2005-03-05 13:00:00,30557.711928740937,24041.437535278972,37612.375753389126
2005-03-05 14:00:00,30421.79980293957,24237.949320011292,37484.401099076305
2005-03-05 15:00:00,30290.20150111745,23213.18871600726,36780.02075395714
2005-03-05 16:00:00,30163.742864847518,23719.286793373845,37231.01449266363
2005-03-05 17:00:00,30043.233971577672,23178.125207331235,36836.959262491204
2005-03-05 18:00:00,29929.461660002795,22944.235367639674,37131.64245615955
2005-03-05 19:00:00,29823.182173867368,22795.056290192555,36265.01897578768
2005-03-05 20:00:00,29725.114004205057,23389.015507082422,36851.408696562
2005-03-05 21:00:00,29635.93100819712,22544.696136147326,36701.30685100814
2005-03-05 22:00:00,29556.2558803277,22885.416500937466,36529.25430465716
2005-03-05 23:00:00,29486.654048252527,22496.85520290618,36117.994339905796
2005-03-06 00:00:00,29427.628061231953,22789.81856179905,36198.34345681998
2005-03-06 01:00:00,29379.61253418773,22668.747927137636,36063.80804941112
2005-03-06 02:00:00,29342.96970432789,22545.209722857468,36439.532317621306
2005-03-06 03:00:00,29317.98565099176,23010.563506877446,35747.7080064183
2005-03-06 04:00:00,29304.86722205149,22741.82423864622,36261.88255224213
2005-03-06 05:00:00,29303.739702690837,22526.768085983,35711.64631490564
2005-03-06 06:00:00,29314.645254209336,22648.066735408916,36174.65072412565
2005-03-06 07:00:00,29337.542142107606,22324.01723094493,35890.53081763404
2005-03-06 08:00:00,29372.304764051136,22653.729070611756,35911.43420339562
2005-03-06 09:00:00,29418.7244794755,22478.99837335584,36009.40696159663
2005-03-06 10:00:00,29476.511233808495,22576.661821269034,36530.75858400078
2005-03-06 11:00:00,29545.295961475058,23320.21086830804,36078.95061793976
2005-03-06 12:00:00,29624.633743247923,22916.050122354936,36648.50165594543
2005-03-06 13:00:00,29714.00768530555,22818.60090859791,36504.93589472396
2005-03-06 14:00:00,29812.83347923883,23019.248369649267,36602.66195009479
2005-03-06 15:00:00,29920.46459490968,23255.40420828074,36480.7459489221
2005-03-06 16:00:00,30036.19805115836,23523.44233717651,36659.91516784875
2005-03-06 17:00:00,30159.28070294305,23657.15442588237,36640.940060079425
2005-03-06 18:00:00,30288.915978049903,23542.73019526432,37285.101508627726
2005-03-06 19:00:00,30424.270991736823,23622.823573346242,37034.71927277956
2005-03-06 20:00:00,30564.483963597413,23705.253385972628,37389.666510637704
2005-03-06 21:00:00,30708.671857877096,24248.170800508055,37578.275736644406
2005-03-06 22:00:00,30855.93816653175,23699.124276210296,37790.24318723833
2005-03-06 23:00:00,31005.380752619054,24352.531234106304,37999.41370550692
2005-03-07 00:00:00,31156.099671825814,24506.27589762834,37572.81229274441
2005-03-07 01:00:00,31307.20489032575,24246.128288629636,38276.05689372583
2005-03-07 02:00:00,31457.823818741155,25023.98293609991,37907.25744403786
2005-03-07 03:00:00,31607.108584638037,24502.17349051235,38378.238790410396
2005-03-07 04:00:00,31754.242969408573,25174.28428501851,38469.185437524386
2005-03-07 05:00:00,31898.44893943386,25391.1544684347,39067.84640674896
2005-03-07 06:00:00,32038.9927066688,24886.480942586466,38850.00843319636
2005-03-07 07:00:00,32175.19025954766,26023.329809618135,38767.62221350385
2005-03-07 08:00:00,32306.41231129249,25319.80100990861,38933.34289330945
2005-03-07 09:00:00,32432.088620098442,25848.840585592432,39020.98017468258
2005-03-07 10:00:00,32551.71164262846,25439.33454294419,38483.623634177864
2005-03-07 11:00:00,32664.8394907454,25589.934758560372,39242.51435115933
2005-03-07 12:00:00,32771.09816896771,26331.939770160447,39422.202196155464
2005-03-07 13:00:00,32870.1830790431,26526.320634312255,39365.09972358999
2005-03-07 14:00:00,32961.85978611531,26006.361432941212,39930.74646148832
2005-03-07 15:00:00,33045.96404969051,26181.02139515436,39249.7317830986
2005-03-07 16:00:00,33122.40113091368,26218.22478872122,39650.041071464926
2005-03-07 17:00:00,33191.144395750955,26019.921829619456,39392.082722000225
2005-03-07 18:00:00,33252.23324165466,26409.63752408648,40190.49551937628
2005-03-07 19:00:00,33305.770382726434,26591.56944281994,40344.2258963936
2005-03-07 20:00:00,33351.91853535467,25925.26881809221,39945.870141918414
2005-03-07 21:00:00,33390.89655267662,26500.09683478592,40232.003444897084
2005-03-07 22:00:00,33422.97506219775,27123.222891565558,39824.12447847924
2005-03-07 23:00:00,33448.47166570554,26925.883828241873,40071.2006800258
2005-03-08 00:00:00,33467.74576512989,26869.623145913094,39983.48183004936
2005-03-08 01:00:00,33481.193081416495,26667.334301452185,39845.46029739183
2005-03-08 02:00:00,33489.239936142025,26583.571849405882,40197.81436170715
2005-03-08 03:00:00,33492.337367393266,26919.526912637724,40165.002773767774
2005-03-08 04:00:00,33490.95515230214,26710.20162113711,39840.06664433121
2005-03-08 05:00:00,33485.57580863081,26960.18076044569,40124.17226335903
2005-03-08 06:00:00,33476.68864689939,26732.138647384272,40067.55567104908
2005-03-08 07:00:00,33464.78394278767,26586.150133408115,39874.16459384135
2005-03-08 08:00:00,33450.347296895634,26680.88329181912,40009.86312196791
2005-03-08 09:00:00,33433.85424562114,26829.77142283546,39635.766858633426
2005-03-08 10:00:00,33415.76518262831,27094.160950130114,40092.92759790331
2005-03-08 11:00:00,33396.52064561316,26573.25971216386,39801.85612994311
2005-03-08 12:00:00,33376.53701752681,26869.912402744314,40443.90039784286
2005-03-08 13:00:00,33356.202685367934,26541.980221680093,40081.92125726997
2005-03-08 14:00:00,33335.87469316145,26528.662221147224,40659.27126305664
2005-03-08 15:00:00,33315.875918783146,27256.4433758655,39980.476595478016
2005-03-08 16:00:00,33296.492797096005,26524.86567481115,39670.471155020285
2005-03-08 17:00:00,33277.97360445838,26438.592511140927,39968.495694228826
2005-03-08 18:00:00,33260.52731209278,26502.586682636687,40672.516284171215
2005-03-08 19:00:00,33244.32300833629,26197.150999386322,40366.05200655133
2005-03-08 20:00:00,33229.4898822495,26972.078986826276,39860.68413259844
2005-03-08 21:00:00,33216.117753888255,25976.500505134576,40071.03900854901
2005-03-08 22:00:00,33204.258129462,26629.721465610688,40062.41685121468
2005-03-08 23:00:00,33193.925753013194,26545.135713105024,39944.558649922015
2005-03-09 00:00:00,33185.10062005299,26438.98731164898,40059.646051848846
2005-03-09 01:00:00,33177.730412908735,26592.96176358419,39829.762205348394
2005-03-09 02:00:00,33171.73331247498,26109.64436153923,39436.245387093564
2005-03-09 03:00:00,33167.00113664169,26438.56074693118,40355.1320601592
2005-03-09 04:00:00,33163.402751943584,26597.5540579895,40527.792828580685
2005-03-09 05:00:00,33160.78770206093,27045.547686632333,40227.8430683139
2005-03-09 06:00:00,33159.00667231619,26408.846014979135,39847.64165715069
2005-03-09 07:00:00,33157.865341556244,26289.67985202203,39988.39498262999
2005-03-09 08:00:00,33157.17833834063,26961.578527087277,39982.35740485378
2005-03-09 09:00:00,33156.756463923026,26214.3029424199,39695.03644796547
2005-03-09 10:00:00,33156.410511608505,26495.17584672744,40131.06882757138
2005-03-09 11:00:00,33155.95494765346,26547.13723307478,39954.15457661452
2005-03-09 12:00:00,33155.21139923685,26275.394670844853,39669.37073594292
2005-03-09 13:00:00,33154.0118984739,26520.026511432232,39653.8555028747
2005-03-09 14:00:00,33152.201835527274,26515.549322560873,40214.32385826718
2005-03-09 15:00:00,33149.64257860673,26117.934288664135,39998.61117884661
2005-03-09 16:00:00,33146.2137239215,26217.214193094693,39898.04340888429
2005-03-09 17:00:00,33141.81494444135,26860.52219963219,39654.59568712531
2005-03-09 18:00:00,33136.36741247013,26856.45371900416,39677.39654309292
2005-03-09 19:00:00,33129.814777562235,26648.93114046626,40050.87323365987
